route_id,service_id,trip_id,trip_headsign,tts_trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
102736,111238,694056228,"Downtown Seattle Westwood Village","downtown seattle westwood village","",1,7592214,10678003,0,101,1,1
102736,111238,694056348,"Burien Transit Center Westwood Village","burien transit center westwood village","",0,7592242,21678004,0,101,1,1
102736,111238,694056668,"Burien Transit Center Westwood Village","burien transit center westwood village","",0,7592207,21678004,0,101,1,1
102736,111238,694056728,"Burien Transit Center Westwood Village","burien transit center westwood village","",0,7592208,21678004,0,101,1,1
102736,111238,694056788,"Burien Transit Center Westwood Village","burien transit center westwood village","",0,7592219,21678004,0,101,1,1
102736,111238,694057198,"Burien Transit Center Westwood Village","burien transit center westwood village","",0,7592243,21678004,0,101,1,1
102736,111238,694057248,"Burien Transit Center Westwood Village","burien transit center westwood village","",0,7592208,21678004,0,101,1,1
102736,111238,694057258,"Burien Transit Center Westwood Village","burien transit center westwood village","",0,7592214,21678004,0,101,1,1
102736,111238,694057468,"Downtown Seattle Westwood Village","downtown seattle westwood village","",1,7592214,10678003,0,101,1,1
102736,111238,694057528,"Downtown Seattle Westwood Village","downtown seattle westwood village","",1,7592209,10678003,0,101,1,1
102736,111238,694057748,"Downtown Seattle Westwood Village","downtown seattle westwood village","",1,7592219,10678003,0,101,1,1
100263,111238,694070578,"Downtown Seattle Via Rainier Ave S","downtown seattle Via Raineer avenue south","",1,7592173,10007006,0,101,1,1
100263,111238,694070948,"S Jackson St","south jackson street","",1,7592171,10007012,0,101,1,1
100263,111238,694072108,"S Jackson St","south jackson street","",1,7592167,10007012,0,101,1,1
100263,111238,694072268,"Downtown Seattle Via Rainier Ave S","downtown seattle Via Raineer avenue south","",1,7592163,10007006,0,101,1,1
100018,26780,694183178,"Interlaken Park Via 19th Ave","interlakon park Via nineteenth avenue","",0,7592505,11012004,0,101,1,1
100018,26780,694183238,"Interlaken Park Via 19th Ave","interlakon park Via nineteenth avenue","",0,7592506,11012004,0,101,1,1
100018,26780,694183348,"Interlaken Park Via 19th Ave","interlakon park Via nineteenth avenue","",0,7592507,11012004,0,101,1,1
100018,26780,694183358,"Interlaken Park Via 19th Ave","interlakon park Via nineteenth avenue","",0,7592507,11012004,0,101,1,1
100018,26780,694183448,"Interlaken Park Via 19th Ave","interlakon park Via nineteenth avenue","",0,7592506,11012004,0,101,1,1
100018,26780,694183518,"Downtown Seattle Via Pine St","downtown seattle Via pine street","",1,7592507,20012005,0,101,1,1
100205,26780,691848098,"Richmond Beach North City","richmond beach north city","",0,7590582,11348016,0,101,1,1
100205,26780,691848188,"Richmond Beach North City","richmond beach north city","",0,7590583,11348016,0,101,1,1
100205,26780,691848268,"Richmond Beach North City","richmond beach north city","",0,7590583,11348016,0,101,1,1
100205,26780,691848298,"Richmond Beach North City","richmond beach north city","",0,7590582,11348016,0,101,1,1
100205,26780,691848308,"Richmond Beach North City","richmond beach north city","",0,7590583,11348016,0,101,1,1
100205,26780,691848438,"Northgate Station North City","northgate station north city","",1,7590581,20348014,0,101,1,1
100205,26780,691848538,"Northgate Station North City","northgate station north city","",1,7590582,20348014,0,101,1,1
100205,23074,691850468,"Richmond Beach North City","richmond beach north city","",0,7590487,11348016,0,101,1,1
100205,23074,691850488,"Richmond Beach North City","richmond beach north city","",0,7590475,11348016,0,101,1,1
100205,23074,691850538,"Richmond Beach North City","richmond beach north city","",0,7590476,11348016,0,101,1,1
100205,23074,691850938,"Northgate Station North City","northgate station north city","",1,7590476,20348014,0,101,1,1
102576,111238,692091168,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574247,21673004,0,101,1,1
102576,111238,692091198,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574247,10673006,0,101,1,1
102576,111238,692091238,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574246,21673004,0,101,1,1
102576,111238,692091258,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574246,10673006,0,101,1,1
102576,111238,692092778,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574226,21673004,0,101,1,1
102576,26780,692096318,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574463,21673004,0,101,1,1
102576,26780,692096398,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574463,10673006,0,101,1,1
102576,26780,692096608,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574461,10673006,0,101,1,1
102576,26780,692096818,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574458,21673004,0,101,1,1
102576,26780,692096908,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574458,21673004,0,101,1,1
102576,26780,692096988,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574458,10673006,0,101,1,1
102576,26780,692097018,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574481,21673004,0,101,1,1
102576,26780,692097038,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574481,10673006,0,101,1,1
102576,26780,692097358,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574455,21673004,0,101,1,1
102576,26780,692097638,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574457,10673006,0,101,1,1
102576,23074,692099998,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574362,10673006,0,101,1,1
102576,23074,692100348,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574359,10673006,0,101,1,1
102576,23074,692100378,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574360,21673004,0,101,1,1
102576,23074,692100398,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574359,21673004,0,101,1,1
102576,23074,692100478,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574361,21673004,0,101,1,1
102576,23074,692100518,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574361,21673004,0,101,1,1
102576,23074,692100948,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574358,10673006,0,101,1,1
102576,23074,692101058,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574380,21673004,0,101,1,1
102576,23074,692101088,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574357,21673004,0,101,1,1
102576,23074,692101138,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574357,10673006,0,101,1,1
102576,23074,692101188,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574357,21673004,0,101,1,1
102576,23074,692101328,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574356,10673006,0,101,1,1
100089,111238,692106258,"Madrona Park Via E Union St","madrona park Via east union street","",0,7592652,21002008,0,101,1,1
102615,111238,693669068,"Aurora Village Transit Center","aurora village transit center","",0,7592697,11675008,0,101,1,1
100060,111238,693746878,"Kent Via SE 256th St","kent Via southeast two fifty sixth street","",1,7591792,30168005,0,101,1,1
100060,111238,693746948,"Maple Valley Via SE 256th St","maple valley Via southeast two fifty sixth street","",0,7591869,41168003,0,101,1,1
100060,111238,693746998,"Kent Via SE 256th St","kent Via southeast two fifty sixth street","",1,7591869,30168005,0,101,1,1
102746,23074,690404918,"Shoreline South 148th St Station Shoreline CC","shoreline south one forty eighth street station shoreline community college","",1,7590479,20333002,0,101,1,1
102746,23074,690405218,"Shoreline South 148th St Station Shoreline CC","shoreline south one forty eighth street station shoreline community college","",1,7590478,20333002,0,101,1,1
102746,23074,690405438,"Mountlake Terrace Station","mountlake terrace station","",0,7590481,11333001,0,101,1,1
102746,23074,690405498,"Mountlake Terrace Station","mountlake terrace station","",0,7590480,11333001,0,101,1,1
102746,23074,690405758,"Mountlake Terrace Station","mountlake terrace station","",0,7590478,11333001,0,101,1,1
102746,23074,690405818,"Mountlake Terrace Station","mountlake terrace station","",0,7590435,11333001,0,101,1,1
102576,23074,690490918,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574363,21673004,0,101,1,1
100161,111238,690491688,"Colman Park Yesler","colman park yesler","",0,7574296,21027002,0,101,1,1
100194,111238,690550888,"E Magnolia","east magnolia","",0,7574177,11033004,0,101,1,1
100194,111238,690550988,"Downtown Seattle","downtown seattle","",1,7574168,20033002,0,101,1,1
100132,111238,690551158,"West Magnolia","west magnolia","",0,7574173,11024006,0,101,1,1
100194,111238,690551208,"Downtown Seattle","downtown seattle","",1,7574166,20033002,0,101,1,1
100023,111238,690551228,"Tukwila Link Station Georgetown","tukwila link station georgetown","",0,7574175,21124051,0,101,1,1
100194,111238,690551318,"Downtown Seattle","downtown seattle","",1,7574174,20033002,0,101,1,1
100161,111238,690551338,"Colman Park Yesler","colman park yesler","",0,7574297,21027002,0,101,1,1
100194,111238,690551488,"Downtown Seattle","downtown seattle","",1,7574171,20033002,0,101,1,1
100132,111238,690551538,"Downtown Seattle","downtown seattle","",1,7574176,20024005,0,101,1,1
100023,111238,690551678,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574174,10124001,0,101,1,1
100132,111238,690551968,"West Magnolia","west magnolia","",0,7574250,11024006,0,101,1,1
100194,111238,690552158,"E Magnolia","east magnolia","",0,7574168,11033004,0,101,1,1
100161,111238,690552218,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574297,10027004,0,101,1,1
100132,111238,690552248,"West Magnolia","west magnolia","",0,7574171,11024006,0,101,1,1
100023,111238,690552298,"Tukwila Link Station Georgetown","tukwila link station georgetown","",0,7574168,21124051,0,101,1,1
100023,111238,690552428,"Tukwila Link Station Georgetown","tukwila link station georgetown","",0,7574175,21124051,0,101,1,1
100194,111238,690552528,"Downtown Seattle","downtown seattle","",1,7574169,20033002,0,101,1,1
100023,111238,690552578,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574172,10124001,0,101,1,1
100161,111238,690552728,"Downtown Seattle Yesler","downtown seattle yesler","",1,7574296,10027004,0,101,1,1
100194,111238,690552788,"Downtown Seattle","downtown seattle","",1,7574174,20033002,0,101,1,1
100194,111238,690552848,"E Magnolia","east magnolia","",0,7574291,11033004,0,101,1,1
100194,111238,690552978,"Downtown Seattle","downtown seattle","",1,7574291,20033002,0,101,1,1
100023,111238,690553038,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574174,10124001,0,101,1,1
100023,111238,690553098,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574167,10124001,0,101,1,1
100023,111238,690553558,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574178,10124001,0,101,1,1
100023,111238,690553658,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574178,10124004,0,101,1,1
100132,111238,690553828,"West Magnolia","west magnolia","",0,7574187,11024006,0,101,1,1
100205,111238,691335238,"Richmond Beach North City","richmond beach north city","",0,7590264,11348016,0,101,1,1
100205,111238,691335308,"Richmond Beach North City","richmond beach north city","",0,7590270,11348016,0,101,1,1
100205,111238,691445228,"Hillwood Park North City","hillwood park north city","",0,7590266,11348017,0,101,1,1
100205,111238,691445438,"Northgate Station North City","northgate station north city","",1,7590262,20348014,0,101,1,1
100205,111238,691445808,"Northgate Station North City","northgate station north city","",1,7590263,20348015,0,101,1,1
100205,26780,691848028,"Richmond Beach North City","richmond beach north city","",0,7590583,11348016,0,101,1,1
100205,26780,691848068,"Richmond Beach North City","richmond beach north city","",0,7590583,11348016,0,101,1,1
100205,26780,691848138,"Richmond Beach North City","richmond beach north city","",0,7590582,11348016,0,101,1,1
100205,26780,691848178,"Richmond Beach North City","richmond beach north city","",0,7590582,11348016,0,101,1,1
100205,26780,691848278,"Richmond Beach North City","richmond beach north city","",0,7590581,11348016,0,101,1,1
100205,26780,691848358,"Northgate Station North City","northgate station north city","",1,7590581,20348014,0,101,1,1
100045,26780,693785348,"Kent Southcenter","kent southcenter","",0,7591493,21150002,0,101,1,1
100045,26780,693785698,"Kent Southcenter","kent southcenter","",0,7591554,21150002,0,101,1,1
100003,26780,693785828,"Downtown Seattle","downtown seattle","",1,7591554,10101004,0,101,1,1
100003,26780,693786218,"S Renton P&R","south renton park and ride","",0,7591554,21101006,0,101,1,1
100003,26780,693786468,"S Renton P&R","south renton park and ride","",0,7591556,21101006,0,101,1,1
100003,26780,693787458,"Downtown Seattle","downtown seattle","",1,7591500,10101004,0,101,1,1
100060,26780,693791778,"Maple Valley Via SE 256th St","maple valley Via southeast two fifty sixth street","",0,7591532,41168002,0,101,1,1
102719,26780,693792188,"Kent Station Seattle Tacoma International Airport","kent station seattle tacoma international airport","",0,7591536,21161005,0,101,1,1
102719,26780,693792568,"Burien Transit Center Seattle Tacoma International Airport","burien transit center seattle tacoma international airport","",1,7591529,10161002,0,101,1,1
100045,23074,693814818,"Kent Southcenter","kent southcenter","",0,7591705,21150002,0,101,1,1
100045,23074,693815708,"Kent Southcenter","kent southcenter","",0,7591709,21150002,0,101,1,1
100045,23074,693816038,"Kent Southcenter","kent southcenter","",0,7591701,21150002,0,101,1,1
100003,23074,693816578,"S Renton P&R","south renton park and ride","",0,7591696,21101006,0,101,1,1
100060,23074,693819258,"Maple Valley Via SE 256th St","maple valley Via southeast two fifty sixth street","",0,7591648,41168002,0,101,1,1
100060,23074,693819838,"Maple Valley Via SE 256th St","maple valley Via southeast two fifty sixth street","",0,7591651,41168002,0,101,1,1
100275,111238,693944808,"Seattle Center","seattle ceneter","",0,7574304,31008006,0,101,1,1
100275,111238,693944828,"Seattle Center","seattle ceneter","",0,7574301,31008006,0,101,1,1
100275,111238,693944858,"Seattle Center","seattle ceneter","",0,7574299,31008006,0,101,1,1
100275,111238,693944988,"Seattle Center","seattle ceneter","",0,7574301,31008006,0,101,1,1
100275,111238,693945108,"Seattle Center","seattle ceneter","",0,7574185,31008006,0,101,1,1
100275,111238,693945218,"Seattle Center","seattle ceneter","",0,7574299,31008006,0,101,1,1
100275,111238,693945268,"Seattle Center","seattle ceneter","",0,7574301,31008006,0,101,1,1
100275,111238,693945298,"Seattle Center","seattle ceneter","",0,7574300,31008006,0,101,1,1
100275,111238,693945378,"Mount Baker Transit Center","mount baker transit center","",1,7574298,40008005,0,101,1,1
100275,111238,693945468,"Mount Baker Transit Center","mount baker transit center","",1,7574189,40008005,0,101,1,1
100275,111238,693945588,"Mount Baker Transit Center","mount baker transit center","",1,7574295,40008005,0,101,1,1
100275,111238,693945718,"Mount Baker Transit Center","mount baker transit center","",1,7574302,40008005,0,101,1,1
100275,111238,693945768,"Mount Baker Transit Center","mount baker transit center","",1,7574298,40008005,0,101,1,1
100169,111238,693954948,"Carkeek Park","carkeek park","",0,7574214,11028002,0,101,1,1
100023,23074,693981458,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574382,10124001,0,101,1,1
100023,23074,693981648,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574415,10124001,0,101,1,1
100023,23074,693981678,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574418,10124001,0,101,1,1
100023,23074,693981988,"Downtown Seattle Georgetown","downtown seattle georgetown","",1,7574382,10124001,0,101,1,1
100132,23074,693982248,"West Magnolia","west magnolia","",0,7574415,11024006,0,101,1,1
100132,23074,693982318,"West Magnolia","west magnolia","",0,7574389,11024006,0,101,1,1
100132,23074,693982428,"West Magnolia","west magnolia","",0,7574388,11024006,0,101,1,1
100275,23074,693984118,"Mount Baker Transit Center","mount baker transit center","",1,7574392,40008005,0,101,1,1
100275,23074,693984128,"Mount Baker Transit Center","mount baker transit center","",1,7574393,40008005,0,101,1,1
100275,23074,693984138,"Mount Baker Transit Center","mount baker transit center","",1,7574386,40008005,0,101,1,1
100275,23074,693984468,"Mount Baker Transit Center","mount baker transit center","",1,7574392,40008005,0,101,1,1
100030,23074,693991188,"Burien Transit Center Highland Park","burien transit center highland park","",0,7574341,21131007,0,101,1,1
100030,23074,693991228,"Burien Transit Center Highland Park","burien transit center highland park","",0,7574414,21131007,0,101,1,1
100030,23074,693991258,"Burien Transit Center Highland Park","burien transit center highland park","",0,7574343,21131007,0,101,1,1
100169,23074,693991468,"Carkeek Park","carkeek park","",0,7574414,11028002,0,101,1,1
100169,23074,693991478,"Carkeek Park","carkeek park","",0,7574339,11028002,0,101,1,1
100031,23074,693991688,"Burien Transit Center South Park","burien transit center south park","",0,7574339,21132003,0,101,1,1
100026,23074,694499798,"Admiral District White Center","admiral district white center","",0,7591644,11128009,0,101,1,1
100006,111238,694510538,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591758,21107005,0,101,1,1
100006,111238,694510648,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591854,21107003,0,101,1,1
100003,111238,694513148,"Downtown Seattle","downtown seattle","",1,7591939,10101004,0,101,1,1
100003,111238,694514108,"S Renton P&R","south renton park and ride","",0,7591928,21101006,0,101,1,1
100003,111238,694514248,"S Renton P&R","south renton park and ride","",0,7591928,21101006,0,101,1,1
100487,111238,694515168,"S Renton P&R","south renton park and ride","",0,7591935,21102011,0,101,1,1
102717,111238,694516558,"Burien Transit Center Kent","burien transit center kent","",1,7591777,30165008,0,101,1,1
102720,111238,694517718,"Auburn Station Kent","auburn station kent","",0,7591771,21160007,0,101,1,1
102720,111238,694517788,"Renton Kent","renton kent","",1,7591771,10160002,0,101,1,1
102720,111238,694517818,"Renton Kent","renton kent","",1,7591770,10160002,0,101,1,1
102720,111238,694517988,"Renton Kent","renton kent","",1,7591767,10160002,0,101,1,1
102720,111238,694517998,"Auburn Station Kent","auburn station kent","",0,7591778,21160007,0,101,1,1
102719,111238,694518828,"Burien Transit Center Seattle Tacoma International Airport","burien transit center seattle tacoma international airport","",1,7591796,10161002,0,101,1,1
102619,111238,694520798,"Renton The Landing Southcenter","renton the landing southcenter","",0,7591857,41676004,0,101,1,1
102619,111238,694520858,"Renton The Landing Southcenter","renton the landing southcenter","",0,7591857,41676004,0,101,1,1
102619,111238,694521978,"Renton The Landing Southcenter","renton the landing southcenter","",0,7591863,41676004,0,101,1,1
100016,111238,694538658,"Tahlequah","tahlequah","",0,7591836,21118002,0,101,1,1
100026,111238,694540018,"Admiral District White Center","admiral district white center","",0,7591809,11128009,0,101,1,1
100026,111238,694540308,"Admiral District White Center","admiral district white center","",0,7591848,11128009,0,101,1,1
100026,111238,694540358,"Southcenter White Center","southcenter white center","",1,7591846,20128010,0,101,1,1
100006,111238,694543988,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591759,21107005,0,101,1,1
100202,26780,694581748,"Shoreline South 148th St Station","shoreline south one forty eighth street station","",0,7590540,11345003,0,101,1,1
100202,26780,694582058,"Shoreline South 148th St Station","shoreline south one forty eighth street station","",0,7590540,11345003,0,101,1,1
100202,26780,694582228,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590519,20345002,0,101,1,1
102744,26780,694590948,"Shoreline North 185th St Station NW Hospital","shoreline north one eighty fifth street station northwest hospital","",0,7590521,11365001,0,101,1,1
102744,26780,694591138,"Shoreline North 185th St Station NW Hospital","shoreline north one eighty fifth street station northwest hospital","",0,7590522,11365001,0,101,1,1
102744,26780,694591208,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590541,20365002,0,101,1,1
102744,26780,694591358,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590541,20365002,0,101,1,1
102744,26780,694591418,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590541,20365002,0,101,1,1
102744,26780,694591498,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590521,20365002,0,101,1,1
100203,26780,694592398,"Shoreline South 148th St Station","shoreline south one forty eighth street station","",1,7590580,20346004,0,101,1,1
100203,26780,694592498,"Aurora Village Transit Center","aurora village transit center","",0,7590580,11346008,0,101,1,1
100203,26780,694592568,"Aurora Village Transit Center","aurora village transit center","",0,7590580,11346008,0,101,1,1
100203,26780,694592638,"Aurora Village Transit Center","aurora village transit center","",0,7590593,11346008,0,101,1,1
100203,26780,694592698,"Aurora Village Transit Center","aurora village transit center","",0,7590580,11346008,0,101,1,1
100202,26780,694598708,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590540,20345002,0,101,1,1
100202,26780,694598918,"Shoreline South 148th St Station","shoreline south one forty eighth street station","",0,7590520,11345003,0,101,1,1
100202,26780,694599238,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590518,20345002,0,101,1,1
100202,23074,694608708,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590485,20345002,0,101,1,1
100202,23074,694608728,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590482,20345002,0,101,1,1
100202,23074,694609028,"Northgate Station NW Hospital","northgate station northwest hospital","",1,7590482,20345002,0,101,1,1
100203,23074,691334518,"Shoreline South 148th St Station","shoreline south one forty eighth street station","",1,7590474,20346004,0,101,1,1
100205,111238,691335098,"Richmond Beach North City","richmond beach north city","",0,7590262,11348016,0,101,1,1
100205,111238,691335138,"Richmond Beach North City","richmond beach north city","",0,7590262,11348016,0,101,1,1
100205,111238,691445068,"Richmond Beach North City","richmond beach north city","",0,7590270,11348016,0,101,1,1
100205,111238,691445148,"Hillwood Park North City","hillwood park north city","",0,7590266,11348017,0,101,1,1
100205,111238,691445188,"Hillwood Park North City","hillwood park north city","",0,7590266,11348017,0,101,1,1
100205,111238,691445408,"Northgate Station North City","northgate station north city","",1,7590270,20348014,0,101,1,1
100205,111238,691445518,"Northgate Station North City","northgate station north city","",1,7590262,20348014,0,101,1,1
100205,111238,691445688,"Northgate Station North City","northgate station north city","",1,7590271,20348014,0,101,1,1
100205,111238,691445788,"Northgate Station North City","northgate station north city","",1,7590269,20348015,0,101,1,1
100205,111238,691445798,"Northgate Station North City","northgate station north city","",1,7590268,20348015,0,101,1,1
100205,111238,691446038,"Northgate Station North City","northgate station north city","",1,7590263,20348015,0,101,1,1
100205,26780,691848238,"Richmond Beach North City","richmond beach north city","",0,7590581,11348016,0,101,1,1
100205,26780,691848418,"Northgate Station North City","northgate station north city","",1,7590582,20348014,0,101,1,1
100205,26780,691848668,"Northgate Station North City","northgate station north city","",1,7590583,20348014,0,101,1,1
100205,23074,691850328,"Richmond Beach North City","richmond beach north city","",0,7590475,11348016,0,101,1,1
100205,23074,691850338,"Richmond Beach North City","richmond beach north city","",0,7590476,11348016,0,101,1,1
100205,23074,691850388,"Richmond Beach North City","richmond beach north city","",0,7590487,11348016,0,101,1,1
100205,23074,691850398,"Richmond Beach North City","richmond beach north city","",0,7590477,11348016,0,101,1,1
100205,23074,691850508,"Richmond Beach North City","richmond beach north city","",0,7590487,11348016,0,101,1,1
100205,23074,691850558,"Richmond Beach North City","richmond beach north city","",0,7590477,11348016,0,101,1,1
100205,23074,691850718,"Northgate Station North City","northgate station north city","",1,7590477,20348014,0,101,1,1
100205,23074,691850828,"Northgate Station North City","northgate station north city","",1,7590487,20348014,0,101,1,1
100205,23074,691850888,"Northgate Station North City","northgate station north city","",1,7590475,20348014,0,101,1,1
102576,111238,692091208,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574246,21673004,0,101,1,1
102576,111238,692091338,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574248,10673006,0,101,1,1
102576,111238,692091398,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574294,21673004,0,101,1,1
102576,111238,692091568,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574230,21673004,0,101,1,1
102576,111238,692091718,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574239,21673004,0,101,1,1
102576,111238,692092178,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574228,21673004,0,101,1,1
102576,111238,692092268,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574229,21673004,0,101,1,1
102576,111238,692092448,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574202,21673004,0,101,1,1
102576,26780,692096308,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574463,10673006,0,101,1,1
102576,26780,692096428,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574462,10673006,0,101,1,1
102576,26780,692096508,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574475,10673006,0,101,1,1
102576,26780,692096568,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574461,21673004,0,101,1,1
102576,26780,692096768,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574459,10673006,0,101,1,1
102576,26780,692097338,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574458,10673006,0,101,1,1
102576,26780,692097688,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574457,10673006,0,101,1,1
102576,26780,692097898,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574456,10673006,0,101,1,1
102576,26780,692097928,"West Seattle Alaska Junction","west seattle alaska junction","",0,7574456,21673004,0,101,1,1
102576,26780,692097938,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574456,10673006,0,101,1,1
102576,23074,692099778,"South Lake Union Downtown Seattle","south lake union downtown seattle","",1,7574365,10673006,0,101,1,1
102548,23074,705345448,"Downtown Redmond Station","redmond transit center overlake","",0,7591421,41672006,0,101,1,1
102548,23074,705345458,"Downtown Redmond Station","redmond transit center overlake","",0,7591423,41672006,0,101,1,1
102548,23074,705345578,"Downtown Redmond Station","redmond transit center overlake","",0,7591420,41672006,0,101,1,1
102548,23074,705345788,"Downtown Redmond Station","redmond transit center overlake","",0,7591424,41672006,0,101,1,1
102548,23074,705346088,"Downtown Redmond Station","redmond transit center overlake","",0,7591420,41672006,0,101,1,1
102548,23074,705346128,"Downtown Redmond Station","redmond transit center overlake","",0,7591420,41672006,0,101,1,1
102548,26780,705364388,"Downtown Redmond Station","redmond transit center overlake","",0,7591480,41672006,0,101,1,1
102548,26780,705364558,"Downtown Redmond Station","redmond transit center overlake","",0,7591477,41672006,0,101,1,1
102548,26780,705364848,"Downtown Redmond Station","redmond transit center overlake","",0,7591475,41672006,0,101,1,1
102548,26780,705364958,"Downtown Redmond Station","redmond transit center overlake","",0,7591476,41672006,0,101,1,1
102548,26780,705364978,"Downtown Redmond Station","redmond transit center overlake","",0,7591477,41672006,0,101,1,1
102548,26780,705365008,"Downtown Redmond Station","redmond transit center overlake","",0,7591477,41672006,0,101,1,1
102548,26780,705365208,"Downtown Redmond Station","redmond transit center overlake","",0,7591474,41672006,0,101,1,1
102548,26780,705365218,"Downtown Redmond Station","redmond transit center overlake","",0,7591478,41672006,0,101,1,1
100136,111238,705513658,"Kirkland Crossroads","kirkland crossroads","",0,7591362,11245012,0,101,1,1
100136,111238,705514178,"Kirkland Crossroads","kirkland crossroads","",0,7591347,11245012,0,101,1,1
100148,111238,706186488,"Kingsgate","kingsgate","",0,7568383,41257005,0,101,1,1
100006,26780,714138578,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591595,21107005,0,101,1,1
100006,26780,714138608,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591586,21107005,0,101,1,1
100006,26780,714138758,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591592,21107005,0,101,1,1
100006,26780,714138808,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591591,21107005,0,101,1,1
100006,26780,714139018,"Beacon Hill Station Rainier Beach Station","beacon hill station raineer beach station","",1,7591618,10107002,0,101,1,1
100006,26780,714177808,"Beacon Hill Station Rainier Beach Station","beacon hill station raineer beach station","",1,7591592,10107002,0,101,1,1
100006,23074,714177928,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591715,21107005,0,101,1,1
100006,23074,714177938,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591736,21107005,0,101,1,1
100006,23074,714177948,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591714,21107005,0,101,1,1
100006,23074,714178128,"Renton Transit Center Rainier Beach Station","renton transit center raineer beach station","",0,7591715,21107005,0,101,1,1
